ID	State	Ruminococcaceae_V9D2013_group	Procabacter	Ochrobactrum	Actinopolyspora	Riemerella	Atopostipes	Dorea	Ruminiclostridium_6	Reyranella	Anaerolinea	Sphaerotilus	Brevundimonas	Alkalibacterium	Pedomicrobium	Pseudochrobactrum	Lachnospiraceae_UCG-003	Eikenella	Haliea	Methyloversatilis	Howardella	Selenomonas	Kineococcus	Fastidiosipila	Lachnospiraceae_NK3A20_group	Pirellula	Methylosinus_sp._24-21	Agreia	Propionibacterineae_bacterium_3712BRRJ	Metascardovia	CL500-3	Ralstonia	Iamia	Marmoricola	Pseudarcicella	Epulopiscium	Ornithinimicrobium	Rhodoplanes	Candidatus_Microthrix	Coriobacteriaceae_UCG-002	Centipeda	Dermabacter	Millisia	Tepidicella	Elizabethkingia	Yimella	Kribbella	Calothrix	Chroogloeocystis	Sphingobium	Acidiphilium	Lysobacter	Luteolibacter	Naasia	Nesterenkonia	Prunus_armeniaca_(apricot)	Pusillimonas	Humulus_lupulus_var._lupulus	Treponema	Penicillium_rubens_Wisconsin_54-1255	p-1088-a5_gut_group	Aggregatibacter	Clostridium_sensu_stricto_2	Erysipelotrichaceae_UCG-001	Sarcina	Hydrogenophilus	Ruminiclostridium_9	Chromobacterium	Ephemera_danica	Leuconostoc	Algoriphagus	Prevotellaceae_UCG-003	Anaerostipes	Lautropia	Thermoactinomyces	Lysinibacillus	Bacteroidales_genomosp._P3_oral_clone_MB1_G34	Alloprevotella	Prevotellaceae_Ga6A1_group	Intestinibacter	Labrys	Musa_acuminata_subsp._malaccensis	Stackebrandtia	Candidatus_Stoquefichus	Dialister	Acidaminobacter	Yaniella	Sporobacterium	Bulleidia	Xenophilus	[Eubacterium]_coprostanoligenes_group	Exiguobacterium	Fluviicola	Ruminococcaceae_UCG-009	Fibrella	Adhaeribacter	Brevibacterium	Roseiflexus	Clostridiales_bacterium_enrichment_culture_clone_06-1235251-76	Gillisia	Parvibaculum	Croceicoccus	Aerococcus	Chlorobi_bacterium_canine_oral_taxon_312	Caulobacter	Fretibacterium	Oscillibacter	Ruminococcaceae_UCG-014	Anaerosporobacter	Methylobacillus	Pseudonocardia	Blautia	Acetobacterium	Gaiella	Nibribacter	Thermoanaerobacterium	Anaerospora	Thiobacillus	unidentified	Tahibacter	Cloacibacillus	Terriglobus	Ramlibacter	Cronobacter	Eutrema_salsugineum	Methylophilus	Faecalicoccus	Chryseobacterium	Janibacter	Candidatus_Solibacter	Prevotella_7	Phascolarctobacterium	Victivallis	Rothia	Anaeroglobus	Acidisphaera	Acidovorax	Cryobacterium	Pleomorphomonas	Candidatus_Soleaferrea	Crinalium	Nonomuraea	Tetrasphaera	Siphonobacter	Candidatus_Methylacidiphilum	Turicibacter	Blastomonas	Thauera	Thalassospira	Acetoanaerobium	Gulbenkiania	Actinoplanes	Roseburia	Nubsella	Parvimonas	Turicella	Sandaracinus	Herbaspirillum	Pontibacter	Taibaiella	Acidaminococcus	compost_metagenome	Senegalimassilia	mouse_gut_metagenome	Ophiostoma_novo-ulmi_subsp._americana	Nocardiopsis	Rubus_hybrid_cultivar	Geminicoccus	Odoribacter	Ruminococcaceae_UCG-008	Bacteriovorax	Actinotignum	Kineosphaera_sp._YM16-381	Prevotellaceae_NK3B31_group	Desulfotomaculum	Winogradskyella	Prevotella	Okibacterium	Clostridium_sensu_stricto_13	Arcicella	Propionibacterium	Luedemannella	Leadbetterella	Nitrospira	Erysipelotrichaceae_UCG-004	Shewanella	Yonghaparkia	Candidatus_Tammella	Bacteroidia_bacterium_feline_oral_taxon_141	Chroococcidiopsis	Diaphorobacter	Prevotella_2	Salinisphaera	Leptolyngbya	Oceanobacillus	Anaerotruncus	Clostridium_sensu_stricto_1	Saccharofermentans	Ruminococcaceae_UCG-003	Faecalibacterium	[Eubacterium]_oxidoreducens_group	Dongia	Desulfuromusa	Pseudoalteromonas	Arsenicicoccus	Plesiomonas	Mobiluncus	Lachnospiraceae_UCG-002	Escherichia-Shigella	Agrococcus	Salinicoccus	Necropsobacter	Petrimonas	Xylophilus	Cruoricaptor	Planctomyces	Emticicia	Thiovirga	Adlercreutzia	Alcaligenes	Cellulosilyticum	Kibdelosporangium	Oenococcus	Bryocella	Butyricimonas	[Anaerorhabdus]_furcosa_group	Paenisporosarcina	Citricoccus	Leptotrichia	Prevotellaceae_UCG-004	Cellulomonas	Actinobacillus	Microvirgula	Domibacillus	Paucisalibacillus	Ethanoligenens	Legionella	Kineosporia	Incertae_Sedis	Pseudospirillum	Thermobacillus	Brucella	Conchiformibius	Eggerthella	Tetragenococcus	Rheinheimera	Pannonibacter	Slackia	Meiothermus	Piscicoccus	Empedobacter	Gryllotalpicola	Xanthomonas	Hydrotalea	Zoogloea	Juniperus_virginiana	Pseudobutyrivibrio	SM1A02	Filifactor	Sorangium	Anaerosinus	Uliginosibacterium	Thermopolyspora	Roseomonas	Blastopirellula	Solibacillus	Prevotellaceae_UCG-001	Dermacoccus	Afipia	Enteractinococcus	Lachnospiraceae_UCG-005	Pseudomonas	vadinBC27_wastewater-sludge_group	Flaviflexus	Polaribacter	Virgisporangium	Saccharopolyspora	Blastococcus	Geobacillus	Patulibacter	Moryella	Scardovia	Corynebacterium	Ruminiclostridium	Cytophaga	Moheibacter	Shuttleworthia	Erysipelotrichaceae_UCG-008	Psychromonas	Tolumonas	Propionivibrio	Intrasporangium	Catellicoccus	Enterococcus	Galbitalea	Alysiella	Treponema_2	Lachnospiraceae_UCG-008	Silanimonas	Leifsonia	Pseudorhodoferax	Microbacterium	Brevibacillus	Desulfomicrobium	Clostridium_sensu_stricto_10	[Eubacterium]_ventriosum_group	Sharpea	Finegoldia	Rickettsiella	Olsenella	Xanthomonadaceae_bacterium_K-1-9	Polycyclovorans	Granulosicoccus	Kurthia	Aestuariimicrobium	Mycetocola	Microcoleus	Clostridium_sensu_stricto_11	Candidatus_Cardinium	Zea_mays_subsp._mays_(maize)	Promicromonospora	Sporomusa	Rarobacter	Kaistia	Varibaculum	Calditerrivibrio	Pseudoramibacter	Dehalobacterium	Caenispirillum	Comamonas	Solobacterium	Ignatzschineria	Ignavigranum	Schlegelella	Polaromonas	Paraeggerthella	Erysipelatoclostridium	Peredibacter	Clostridium_sensu_stricto_18	Sutterella	Macellibacteroides	CL500-29_marine_group	Desulfitibacter	Curvibacter	[Ruminococcus]_gauvreauii_group	Mycoplasma	Uruburuella	Haemophilus	Bradyrhizobium	Blastocatella	Tannerella	Arenimonas	Kerstersia	Spirosoma	Eubacterium	Coprococcus_3	Holdemanella	glacial_ice_bacterium_G200-C11	Salinispira	Zymomonas	Undibacterium	Ruminococcaceae_UCG-002	Clostridiales_bacterium_canine_oral_taxon_162	Rickettsia	Epilithonimonas	Luteimonas	Proteus	Fibrisoma	Bifidobacterium	Anaerococcus	Negativicoccus	Snodgrassella	Rhodobacter	Truepera	Carnobacterium	Flavobacterium	Pir4_lineage	Nocardia	Novosphingobium	Paucimonas	Bibersteinia	Pseudolabrys	Cardiobacterium	Sphingomonas	Thermanaerovibrio	Terrisporobacter	Segetibacter	Lachnospiraceae_UCG-004	Geovibrio	Tepidimonas	Ezakiella	Gemella	Anaerobiospirillum	Illumatobacter	Actinomyces	Ruminiclostridium_5	Kushneria	Kluyvera	Candidatus_Hepatincola	Geodermatophilus	Erysipelotrichaceae_UCG-010	Dyella	Sanguibacter	Candidatus_Nucleicultrix_amoebiphila	Neisseria	Jeotgalicoccus	Granulicatella	Gordonibacter	Gemmatimonas	Janthinobacterium	Rhizomicrobium	[Eubacterium]_hallii_group	Weeksella	Pelomonas	Bilophila	Prevotella_1	Sporobacter	Rufibacter	Planktothrix	Thermus	Bacteroidales_genomosp._P4_oral_clone_MB2_G17	Cryptosporangium	Acidobacteria_bacterium_WY11	Deinococcus	Megasphaera	Aquicella	Aquimonas	Peptoniphilus	Denitrovibrio	Dielma	Aquipuribacter	Campylobacter	Syntrophaceticus	[Eubacterium]_brachy_group	Phyllobacterium	Nocardioides	Dechloromonas	Kocuria	Rhodocytophaga	Clostridium_sensu_stricto_12	Cryptobacterium	Murdochiella	Anaerofilum	Wolbachia	Microcystis	Roseateles	Paraprevotella	Globicatella	Helcococcus	Christensenellaceae_R-7_group	Succinivibrio	Hydrocarboniphaga	Pseudogymnoascus_pannorum_VKM_F-3808	Neorhizobium	Sandaracinobacter	Rhodanobacter	Xylella	Flexibacter	Nosocomiicoccus	Azospira	Desulfitobacterium	Candidatus_Nasuia	Methylocella	Phycicola	Desulfobulbus	Thermicanus	Tessaracoccus	Brachyspira	Mitsuokella	Lachnospira	Trichococcus	Enterobacter	Parasutterella	Klebsiella	Syntrophorhabdus	Cloacibacterium	Ideonella	Dyadobacter	Mucilaginibacter	Ruminococcus_1	Atopococcus	Knoellia	Alkalibaculum	Microlunatus	Candidatus_Protochlamydia	Sphaerochaeta	Aureimonas	Selenomonas_1	Oribacterium	Vagococcus	Peptococcus	denitrifying_bacterium_enrichment_culture_clone_NOB_2_E8	Frateuria	Candidatus_Arthromitus	Candidatus_Hepatoplasma	Paracocccus	Thermocrispum	Oryza_sativa_Japonica_Group	Wolinella	Micrococcus	Dactylosporangium	Kingella	Raoultella	NS3a_marine_group	Pectinatus	Flavitalea	Limnobacter	Coriobacteriaceae_UCG-003	Phocaeicola	Barnesiella	Psychrobacter	Acetanaerobacterium	Elusimicrobium	Aeribacillus	Miniimonas	Ruminococcaceae_UCG-010	Aneurinibacillus	Moritella	Candidatus_Rhabdochlamydia	Gilliamella	Modestobacter	Pasteurella	Simiduia	Ruminococcaceae_UCG-013	Gelria	Chiayiivirga	Mobilitalea	Rs-M59_termite_group	Lachnospiraceae_NK4A136_group	Acinetobacter	Desemzia	Spartobacteria_bacterium_NM5	Opitutus	Pedobacter	Solirubrobacter	Desulfosporosinus	Burkholderia	Brachybacterium	Alloscardovia	Catabacter	Simonsiella	Propioniciclava	Quadrisphaera	Synergistes	bacterium_Ellin6526	Yersinia	Caldibacillus	Psychrobacillus	Spirochaeta_2	Rathayibacter	Johnsonella	Chitinivorax	Oligella	Cetobacterium	Actinocatenispora	Ferruginibacter	Limnohabitans	Sneathia	Variibacter	Noviherbaspirillum	Jatrophihabitans	Lachnoclostridium_5	Clavibacter	Brachymonas	Eremococcus	Papillibacter	Thermobifida	Amaricoccus	Ruminococcaceae_UCG-005	Flavonifractor	Rummeliibacillus	Nostoc	Tepidimicrobium	Christensenella	Proteocatella	Humibacillus	Zymophilus	Megamonas	Ottowia	Succinatimonas	Xanthobacter	Microvirga	Hydrogenobacter	Halotalea	Solitalea	Morganella	Anaerovibrio	Curtobacterium	Fusobacterium	Streptobacillus	Steroidobacter	Thermomonas	Helicobacter	Ruminococcaceae_UCG-004	Cupriavidus	Ruminococcus_2	Massilia	bacterium_Ellin7530	Betula_platyphylla	Collinsella	Tyzzerella_3	Thermasporomyces	Amycolatopsis	Fusicatenibacter	Erysipelothrix	Rahnella	Haloferula	Derxia	Subdoligranulum	Singulisphaera	Acetobacter	Haematobacter	Clostridium_sensu_stricto_8	Arthrobacter	Azospirillum	Tyzzerella_4	Rhodopseudomonas	Alcanivorax	Fonticella	Thermobispora	Leucobacter	Tamlana	Candidatus_Planktoluna	Veillonella	Tsukamurella	Paenibacillus	Rubellimicrobium	Saccharomonospora	Streptomyces	Sporosarcina	Gemmata	Akkermansia	Coprobacter	Parasegetibacter	Anaeromyxobacter	Propionispora	Candidatus_Xiphinematobacter	Oscillospira	Bacteroidia_bacterium_feline_oral_taxon_312	Propionimicrobium	Acetitomaculum	Brooklawnia	Azorhizobium	Marinococcus	Lachnospiraceae_UCG-006	Family_XIII_UCG-001	Bacteroidales_genomosp._P5_oral_clone_MB2_P04	Prevotella_6	Helcobacillus	Granulicatella_sp._oral_clone_ASC02	Abiotrophia	Pseudoclavibacter	PRD01a011B	Bordetella	Rubritepida	Pinus_strobus_(Eastern_white_pine)	Nitrosomonas	Serratia	Herminiimonas	Craurococcus	Marvinbryantia	Succiniclasticum	Butyricicoccus	Magnetospirillum	Catenibacterium	Anaerovorax	Paludibacter	Serinicoccus	Myroides	Moraxella	Prauserella	Bacteroides	Vogesella	Rikenella	Candidatus_Saccharimonas	Rikenellaceae_RC9_gut_group	Porphyromonadaceae_bacterium_C941	Leeia	Chelatococcus	Neisseria_genomosp._P2_oral_clone_MB5_P15	Acidibacter	Fodinicola	Macrococcus	Lachnospiraceae_FCS020_group	Lacibacter	Flavisolibacter	Anaerofustis	Weissella	Ruminococcaceae_UCG-011	Gardnerella	Aeromonas	bacterium_sp._OF1	Aureispira	Nitriliruptor	Mogibacterium	Corynebacterium_sp._NML_100378	Vibrio	Clostridium_sensu_stricto_7	Lactococcus	Butyrivibrio_sp._oral_clone_DA074	Alistipes	Achromobacter	Phenylobacterium	Sulfurovum	Flectobacillus	Byssovorax	Flavihumibacter	Kytococcus	Atopobium	Ewingella	Ohtaekwangia	Sva0081_sediment_group	[Eubacterium]_nodatum_group	Parafilimonas	Porphyromonas	Peptoclostridium	Anoxybacillus	Fructobacillus	Isoptericola	Pantoea	Hyphomicrobium	[Eubacterium]_ruminantium_group	Pediococcus	Mucispirillum	Caenimonas	Withania_somnifera	Planococcus	Marinobacter	Granulicoccus	Streptococcus	Pseudoflavonifractor	Desulforegula	Coprococcus_2	Asaccharobacter	Phreatobacter	Facklamia	Sulfurospirillum	Marinilactibacillus	Eggerthia	Chitinophaga	Anaeroplasma	Micropruina	Prosthecobacter	Haliangium	Arcanobacterium	Candidatus_Rhodoluna	Thermaerobacter	Lactonifactor	Larkinella	Endobacter	Isosphaera	Marinomonas	Luteococcus	Lutimaribacter	Vitreoscilla	Romboutsia	Paenochrobactrum	Sphingopyxis	Hydrogenophaga	Altererythrobacter	Friedmanniella	Niabella	bacterium_endosymbiont_of_Onthophagus_Taurus	Herpetosiphon	Olivibacter	Caldicoprobacter	Defluviitaleaceae_UCG-011	Cinnamomum_camphora_(camphor_tree)	Oxalobacter	Amnibacterium	Aquincola	Micromonospora	Effusibacillus	Faecalitalea	Mycobacterium	Staphylococcus	Sphingobacterium	Bergeyella	bacterium_Ellin6517	Plasticicumulans	Providencia	Euzebya	Alloiococcus	Methylotenera	Syntrophomonas	Mesorhizobium	Ruminobacter	Ureaplasma	Delftia	Lampropedia	Hamadaea	Hafnia	Filimonas	Nostoc_sp._KK-01	Tissierella	Ruminococcaceae_UCG-007	Nevskia	Lachnospiraceae_NK4B4_group	Oleomonas	Propioniferax	Phormidium	Saccharibacillus	Oxobacter	Pseudoxanthomonas	Rubrobacter	Nakamurella	Hungatella	Ruminiclostridium_1	Allisonella	Pseudofulvimonas	Gallicola	Pelospora	Asteroleplasma	Hydrogenoanaerobacterium	Lachnospiraceae_UCG-010	Lysinimonas	Bartonella	Fusibacter	Frigoribacterium	Duganella	Edwardsiella	Gaiella_sp._EBR4-R2	Arcobacter	dgA-11_gut_group	Photobacterium	Cobetia	Halomonas	Tumebacillus	Rhizobacter	Pyramidobacter	Stomatobaculum	Persicitalea	Stenotrophomonas	Alsobacter	Dietzia	Oerskovia	Melghirimyces	Skermanella	Methylophaga	Corynebacterium_1	Gluconobacter	Thermodesulfovibrio	Porphyrobacter	Butyrivibrio	Brochothrix	Agromyces	Terrimonas	Butyrivibrio_2	Ferrovibrio	hgcI_clade	Bacillus	Polynucleobacter	Actinomycetospora	Desulfovermiculus	Tropheryma	Halalkalibacillus	Chryseolinea	Citrobacter	Tepidiphilus	Dokdonella	Fibrobacter	Alpinimonas	Dolosigranulum	Bosea	Salinimicrobium	Rhodomicrobium	Leptothrix	Lachnospiraceae_FE2018_group	Frischella	Clostridiales_bacterium_feline_oral_taxon_148	Coprobacillus	Actinobaculum	Coxiella	Motilibacter	Selenomonas_3	Capnocytophaga	Georgenia	Bdellovibrio	Arcticibacter	Candidatus_Alysiosphaera	Bryobacter	Perlucidibaca	Aeromicrobium	Lachnospiraceae_ND3007_group	Rubrivirga	Jonquetella	Aquaspirillum	Belnapia	Allobaculum	Aeriscardovia	Methylobacterium	Lachnospiraceae_AC2044_group	Chthoniobacter	Oryza_sativa_Indica_Group	Clostridium_sensu_stricto_6	Aurantimonas	Lawsonia	Cellvibrio	Hymenobacter	Erysipelotrichaceae_UCG-006	Chryseomicrobium	Lachnoclostridium	Defluviicoccus	Fictibacillus	Phycicoccus	Aquabacterium	Planomicrobium	Selenomonas_4	Erythrobacter	Lachnospiraceae_UCG-001	Owenweeksia	Acholeplasma	Lachnoclostridium_10	Lachnoanaerobaculum	Catonella	Enterorhabdus	Robinsoniella	Terracoccus	Sedimentibacter	Luteibacter	Holdemania	Ruminococcaceae_NK4A214_group	Candidatus_Odyssella	Leptonema	Coprococcus_1	Dendrosporobacter	Clostridium_sensu_stricto_3	Ancalomicrobium	Kingella_sp._M03-232	Listeria	Aquamicrobium	Aliicoccus	Ferribacterium	Peptostreptococcus	Soehngenia	Variovorax	Sporolactobacillus	Lachnospiraceae_NC2004_group	Parascardovia	Rhizobium	Rhodococcus	Erysipelotrichaceae_UCG-003	Parvibacter	Intestinimonas	Williamsia	Parabacteroides	Cellulosimicrobium	Lutispora	Acidocella	Family_XIII_UCG-002	Dysgonomonas	Humibacter	Gordonia	Planifilum	Tatumella	Frondihabitans	Clostridiales_bacterium_canine_oral_taxon_260	Albidiferax	Trueperella	Rubritalea	Asticcacaulis	Alkaliphilus	Turneriella	Actinotalea	Ornithinicoccus	Tyzzerella	Terribacillus	Chromohalobacter	Pseudokineococcus	Granulicella	Alishewanella	Prevotella_9	Devosia	Nitrosospira	Idiomarina	Ureibacillus	Niastella	Conexibacter_woesei_Iso977N	Family_XIII_AD3011_group	Sediminibacterium	Cohnella	Buchnera	Syntrophococcus	Lactobacillus	gut_metagenome	Alicyclobacillus	Rudaea	Salana	Eisenbergiella	Acetatifactor	Desulfovibrio	possible_genus_04	Proteiniphilum	Alkanindiges
76.mgm4456392.3	Colorado	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0.00100806451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504032258064516	0	0	0	0.00100806451612903	0	0	0	0.000336021505376344	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134408602150538	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0.00134408602150538	0	0	0	0	0	0.00705645161290323	0	0	0.00168010752688172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.717405913978495	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010752688172043	0	0	0	0	0	0	0	0	0	0	0.00168010752688172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134408602150538	0	0.00100806451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0.00100806451612903	0	0	0.00806451612903226	0	0	0	0	0	0	0	0	0	0.00806451612903226	0	0.000672043010752688	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0.000672043010752688	0	0.00134408602150538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030241935483871	0	0	0	0	0	0	0	0	0	0	0.000672043010752688	0	0	0	0	0	0	0	0	0	0	0.00168010752688172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151209677419355	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268817204301075	0	0.00100806451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0.00235215053763441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0.00100806451612903	0	0	0	0	0	0	0	0.000672043010752688	0	0	0.00134408602150538	0	0	0	0	0	0	0	0	0	0.0252016129032258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144825268817204	0	0.000672043010752688	0	0	0	0	0	0	0	0.000336021505376344	0	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336021505376344	0	0	0	0	0	0	0.000672043010752688	0	0	0	0	0.0131048387096774	0	0	0	0	0	0	0	0	0	0	0.00134408602150538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000672043010752688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168010752688172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000672043010752688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000672043010752688	0	0	0	0	0	0	0	0	0	0
